method,query_id,k,n_retrieved,n_judged,n_unjudged,n_explicit_minus1,judged_fraction,hole_fraction
bge,30,1000,1000,260,740,0,0.26,0.74
bge,31,1000,1000,218,782,0,0.218,0.782
bge,32,1000,1000,233,767,0,0.233,0.767
bge,33,1000,1000,176,824,0,0.176,0.824
bge,34,1000,1000,210,790,0,0.21,0.79
bge,35,1000,1000,320,680,0,0.32,0.68
bge,36,1000,1000,528,472,0,0.528,0.472
bge,37,1000,1000,470,530,0,0.47,0.53
bge,38,1000,1000,459,541,0,0.459,0.541
bge,39,1000,1000,474,526,0,0.474,0.526
bge,40,1000,1000,409,591,0,0.409,0.591
bge,41,1000,1000,368,632,0,0.368,0.632
bge,42,1000,1000,251,749,0,0.251,0.749
bge,43,1000,1000,238,762,0,0.238,0.762
bge,44,1000,1000,363,637,0,0.363,0.637
bge,45,1000,1000,484,516,0,0.484,0.516
bge,46,1000,1000,170,830,0,0.17,0.83
bge,47,1000,1000,327,673,0,0.327,0.673
bge,48,1000,1000,166,834,0,0.166,0.834
bge,49,1000,1000,317,683,0,0.317,0.683
bge,50,1000,1000,270,730,0,0.27,0.73
bm25_ce,1,20,20,16,4,0,0.8,0.2
bm25_ce,2,20,20,17,3,0,0.85,0.15
bm25_ce,3,20,20,19,1,0,0.95,0.05
bm25_ce,4,20,20,16,4,0,0.8,0.2
bm25_ce,5,20,20,16,4,0,0.8,0.2
bm25_ce,6,20,20,19,1,0,0.95,0.05
bm25_ce,7,20,20,20,0,0,1,0
bm25_ce,8,20,20,18,2,0,0.9,0.1
bm25_ce,9,20,20,19,1,0,0.95,0.05
bm25_ce,10,20,20,19,1,0,0.95,0.05
bm25_ce,11,20,20,18,2,0,0.9,0.1
bm25_ce,12,20,20,18,2,0,0.9,0.1
bm25_ce,13,20,20,19,1,0,0.95,0.05
bm25_ce,14,20,20,9,11,0,0.45,0.55
bm25_ce,15,20,20,14,6,0,0.7,0.3
bm25_ce,16,20,20,19,1,0,0.95,0.05
bm25_ce,17,20,20,20,0,0,1,0
bm25_ce,18,20,20,19,1,0,0.95,0.05
bm25_ce,19,20,20,20,0,0,1,0
bm25_ce,20,20,20,20,0,0,1,0
bm25_ce,21,20,20,19,1,0,0.95,0.05
bm25_ce,22,20,20,20,0,0,1,0
bm25_ce,23,20,20,11,9,0,0.55,0.45
bm25_ce,24,20,20,18,2,0,0.9,0.1
bm25_ce,25,20,20,17,3,0,0.85,0.15
bm25_ce,26,20,20,17,3,0,0.85,0.15
bm25_ce,27,20,20,13,7,0,0.65,0.35
bm25_ce,28,20,20,20,0,0,1,0
bm25_ce,29,20,20,20,0,0,1,0
bm25_ce,30,20,20,20,0,0,1,0
bm25_ce,31,20,20,20,0,0,1,0
bm25_ce,32,20,20,16,4,0,0.8,0.2
bm25_ce,33,20,20,20,0,0,1,0
bm25_ce,34,20,20,18,2,0,0.9,0.1
bm25_ce,35,20,20,20,0,0,1,0
bm25_ce,36,20,20,20,0,0,1,0
bm25_ce,37,20,20,20,0,0,1,0
bm25_ce,38,20,20,19,1,0,0.95,0.05
bm25_ce,39,20,20,20,0,0,1,0
bm25_ce,40,20,20,20,0,0,1,0
bm25_ce,41,20,20,20,0,0,1,0
bm25_ce,42,20,20,20,0,0,1,0
bm25_ce,43,20,20,20,0,0,1,0
bm25_ce,44,20,20,20,0,0,1,0
bm25_ce,45,20,20,19,1,0,0.95,0.05
bm25_ce,46,20,20,16,4,0,0.8,0.2
bm25_ce,47,20,20,19,1,0,0.95,0.05
bm25_ce,48,20,20,20,0,0,1,0
bm25_ce,49,20,20,20,0,0,1,0
bm25_ce,50,20,20,15,5,0,0.75,0.25
bm25_ce,1,50,50,33,17,0,0.66,0.34
bm25_ce,2,50,50,37,13,0,0.74,0.26
bm25_ce,3,50,50,47,3,0,0.94,0.06
bm25_ce,4,50,50,24,26,0,0.48,0.52
bm25_ce,5,50,50,38,12,0,0.76,0.24
bm25_ce,6,50,50,45,5,0,0.9,0.1
bm25_ce,7,50,50,48,2,0,0.96,0.04
bm25_ce,8,50,50,36,14,0,0.72,0.28
bm25_ce,9,50,50,42,8,0,0.84,0.16
bm25_ce,10,50,50,40,10,0,0.8,0.2
bm25_ce,11,50,50,37,13,0,0.74,0.26
bm25_ce,12,50,50,40,10,0,0.8,0.2
bm25_ce,13,50,50,46,4,0,0.92,0.08
bm25_ce,14,50,50,24,26,0,0.48,0.52
bm25_ce,15,50,50,29,21,0,0.58,0.42
bm25_ce,16,50,50,44,6,0,0.88,0.12
bm25_ce,17,50,50,41,9,0,0.82,0.18
bm25_ce,18,50,50,45,5,0,0.9,0.1
bm25_ce,19,50,50,45,5,0,0.9,0.1
bm25_ce,20,50,50,47,3,0,0.94,0.06
bm25_ce,21,50,50,44,6,0,0.88,0.12
bm25_ce,22,50,50,46,4,0,0.92,0.08
bm25_ce,23,50,50,29,21,0,0.58,0.42
bm25_ce,24,50,50,41,9,0,0.82,0.18
bm25_ce,25,50,50,39,11,0,0.78,0.22
bm25_ce,26,50,50,36,14,0,0.72,0.28
bm25_ce,27,50,50,37,13,0,0.74,0.26
bm25_ce,28,50,50,47,3,0,0.94,0.06
bm25_ce,29,50,50,48,2,0,0.96,0.04
bm25_ce,30,50,50,46,4,0,0.92,0.08
bm25_ce,31,50,50,46,4,0,0.92,0.08
bm25_ce,32,50,50,28,22,0,0.56,0.44
bm25_ce,33,50,50,48,2,0,0.96,0.04
bm25_ce,34,50,50,40,10,0,0.8,0.2
bm25_ce,35,50,50,48,2,0,0.96,0.04
bm25_ce,36,50,50,50,0,0,1,0
bm25_ce,37,50,50,50,0,0,1,0
bm25_ce,38,50,50,46,4,0,0.92,0.08
bm25_ce,39,50,50,49,1,0,0.98,0.02
bm25_ce,40,50,50,50,0,0,1,0
bm25_ce,41,50,50,47,3,0,0.94,0.06
bm25_ce,42,50,50,47,3,0,0.94,0.06
bm25_ce,43,50,50,47,3,0,0.94,0.06
bm25_ce,44,50,50,48,2,0,0.96,0.04
bm25_ce,45,50,50,46,4,0,0.92,0.08
bm25_ce,46,50,50,33,17,0,0.66,0.34
bm25_ce,47,50,50,43,7,0,0.86,0.14
bm25_ce,48,50,50,44,6,0,0.88,0.12
bm25_ce,49,50,50,48,2,0,0.96,0.04
bm25_ce,50,50,50,38,12,0,0.76,0.24
bm25_ce,1,100,100,54,46,0,0.54,0.46
bm25_ce,2,100,100,60,40,0,0.6,0.4
bm25_ce,3,100,100,83,17,0,0.83,0.17
bm25_ce,4,100,100,49,51,0,0.49,0.51
bm25_ce,5,100,100,71,29,0,0.71,0.29
bm25_ce,6,100,100,87,13,0,0.87,0.13
bm25_ce,7,100,100,93,7,0,0.93,0.07
bm25_ce,8,100,100,60,40,0,0.6,0.4
bm25_ce,9,100,100,84,16,0,0.84,0.16
bm25_ce,10,100,100,77,23,0,0.77,0.23
bm25_ce,11,100,100,61,39,0,0.61,0.39
bm25_ce,12,100,100,75,25,0,0.75,0.25
bm25_ce,13,100,100,81,19,0,0.81,0.19
bm25_ce,14,100,100,37,63,0,0.37,0.63
bm25_ce,15,100,100,46,54,0,0.46,0.54
bm25_ce,16,100,100,68,32,0,0.68,0.32
bm25_ce,17,100,100,77,23,0,0.77,0.23
bm25_ce,18,100,100,84,16,0,0.84,0.16
bm25_ce,19,100,100,65,35,0,0.65,0.35
bm25_ce,20,100,100,87,13,0,0.87,0.13
bm25_ce,21,100,100,82,18,0,0.82,0.18
bm25_ce,22,100,100,87,13,0,0.87,0.13
bm25_ce,23,100,100,56,44,0,0.56,0.44
bm25_ce,24,100,100,71,29,0,0.71,0.29
bm25_ce,25,100,100,73,27,0,0.73,0.27
bm25_ce,26,100,100,64,36,0,0.64,0.36
bm25_ce,27,100,100,70,30,0,0.7,0.3
bm25_ce,28,100,100,89,11,0,0.89,0.11
bm25_ce,29,100,100,93,7,0,0.93,0.07
bm25_ce,30,100,100,82,18,0,0.82,0.18
bm25_ce,31,100,100,78,22,0,0.78,0.22
bm25_ce,32,100,100,43,57,0,0.43,0.57
bm25_ce,33,100,100,78,22,0,0.78,0.22
bm25_ce,34,100,100,73,27,0,0.73,0.27
bm25_ce,35,100,100,83,17,0,0.83,0.17
bm25_ce,36,100,100,98,2,0,0.98,0.02
bm25_ce,37,100,100,100,0,0,1,0
bm25_ce,38,100,100,89,11,0,0.89,0.11
bm25_ce,39,100,100,92,8,0,0.92,0.08
bm25_ce,40,100,100,100,0,0,1,0
bm25_ce,41,100,100,79,21,0,0.79,0.21
bm25_ce,42,100,100,85,15,0,0.85,0.15
bm25_ce,43,100,100,84,16,0,0.84,0.16
bm25_ce,44,100,100,84,16,0,0.84,0.16
bm25_ce,45,100,100,92,8,0,0.92,0.08
bm25_ce,46,100,100,54,46,0,0.54,0.46
bm25_ce,47,100,100,80,20,0,0.8,0.2
bm25_ce,48,100,100,70,30,0,0.7,0.3
bm25_ce,49,100,100,91,9,0,0.91,0.09
bm25_ce,50,100,100,73,27,0,0.73,0.27
bm25_ce,1,1000,1000,327,673,0,0.327,0.673
bm25_ce,2,1000,1000,203,797,0,0.203,0.797
bm25_ce,3,1000,1000,402,598,0,0.402,0.598
bm25_ce,4,1000,1000,294,706,0,0.294,0.706
bm25_ce,5,1000,1000,421,579,0,0.421,0.579
bm25_ce,6,1000,1000,378,622,0,0.378,0.622
bm25_ce,7,1000,1000,503,497,0,0.503,0.497
bm25_ce,8,1000,1000,264,736,0,0.264,0.736
bm25_ce,9,1000,1000,292,708,0,0.292,0.708
bm25_ce,10,1000,1000,430,570,0,0.43,0.57
bm25_ce,11,1000,1000,367,633,0,0.367,0.633
bm25_ce,12,1000,1000,327,673,0,0.327,0.673
bm25_ce,13,1000,1000,361,639,0,0.361,0.639
bm25_ce,14,1000,1000,243,757,0,0.243,0.757
bm25_ce,15,1000,1000,229,771,0,0.229,0.771
bm25_ce,16,1000,1000,272,728,0,0.272,0.728
bm25_ce,17,1000,1000,411,589,0,0.411,0.589
bm25_ce,18,1000,1000,457,543,0,0.457,0.543
bm25_ce,19,1000,1000,287,713,0,0.287,0.713
bm25_ce,20,1000,1000,506,494,0,0.506,0.494
bm25_ce,21,1000,1000,332,668,0,0.332,0.668
bm25_ce,22,1000,1000,307,693,0,0.307,0.693
bm25_ce,23,1000,1000,298,702,0,0.298,0.702
bm25_ce,24,1000,1000,345,655,0,0.345,0.655
bm25_ce,25,1000,1000,343,657,0,0.343,0.657
bm25_ce,26,1000,1000,324,676,0,0.324,0.676
bm25_ce,27,1000,1000,437,563,0,0.437,0.563
bm25_ce,28,1000,1000,423,577,0,0.423,0.577
bm25_ce,29,1000,1000,477,523,0,0.477,0.523
bm25_ce,30,1000,1000,337,663,0,0.337,0.663
bm25_ce,31,1000,1000,421,579,0,0.421,0.579
bm25_ce,32,1000,1000,238,762,0,0.238,0.762
bm25_ce,33,1000,1000,430,570,0,0.43,0.57
bm25_ce,34,1000,1000,231,769,0,0.231,0.769
bm25_ce,35,1000,1000,342,658,0,0.342,0.658
bm25_ce,36,1000,1000,568,432,0,0.568,0.432
bm25_ce,37,1000,1000,569,431,0,0.569,0.431
bm25_ce,38,1000,1000,521,479,0,0.521,0.479
bm25_ce,39,1000,1000,630,370,0,0.63,0.37
bm25_ce,40,1000,1000,556,444,0,0.556,0.444
bm25_ce,41,1000,1000,298,702,0,0.298,0.702
bm25_ce,42,1000,1000,335,665,0,0.335,0.665
bm25_ce,43,1000,1000,325,675,0,0.325,0.675
bm25_ce,44,1000,1000,431,569,0,0.431,0.569
bm25_ce,45,1000,1000,569,431,0,0.569,0.431
bm25_ce,46,1000,1000,232,768,0,0.232,0.768
bm25_ce,47,1000,1000,351,649,0,0.351,0.649
bm25_ce,48,1000,1000,280,720,0,0.28,0.72
bm25_ce,49,1000,1000,322,678,0,0.322,0.678
bm25_ce,50,1000,1000,364,636,0,0.364,0.636
