method_a,method_b,query_id,k,label_rule,observed_delta,lower_bound,upper_bound,unjudged_a,unjudged_b,unjudged_shared,unjudged_a_only,unjudged_b_only
query_expansion,bm25,16,20,strict_eq2,0.4,0.25,0.45,1,3,0,1,3
query_expansion,bm25,17,20,strict_eq2,0.15,0.05,0.15,0,2,0,0,2
query_expansion,bm25,18,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
query_expansion,bm25,19,20,strict_eq2,0.1,0.1,0.1,0,0,0,0,0
query_expansion,bm25,20,20,strict_eq2,0.1,0.05,0.1,1,2,1,0,1
query_expansion,bm25,21,20,strict_eq2,0.25,0.15,0.35,2,2,0,2,2
query_expansion,bm25,22,20,strict_eq2,0,-0.05,0,3,4,3,0,1
query_expansion,bm25,23,20,strict_eq2,0.05,0,0.1,1,1,0,1,1
query_expansion,bm25,24,20,strict_eq2,0.3,0.2,0.3,0,2,0,0,2
query_expansion,bm25,25,20,strict_eq2,0.25,0,0.5,5,5,0,5,5
query_expansion,bm25,26,20,strict_eq2,0,-0.1,0.05,2,3,1,1,2
query_expansion,bm25,27,20,strict_eq2,0.05,-0.05,0.05,0,2,0,0,2
query_expansion,bm25,28,20,strict_eq2,0,0,0.15,3,0,0,3,0
query_expansion,bm25,29,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,30,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,31,20,strict_eq2,0.05,0.05,0.05,1,1,1,0,0
query_expansion,bm25,32,20,strict_eq2,0,0,0.3,6,0,0,6,0
query_expansion,bm25,33,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,34,20,strict_eq2,0.1,-0.15,0.25,4,6,1,3,5
query_expansion,bm25,35,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
query_expansion,bm25,36,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,37,20,strict_eq2,0,0,0,0,0,0,0,0
query_expansion,bm25,38,20,strict_eq2,0.2,0.2,0.25,1,0,0,1,0
query_expansion,bm25,39,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,40,20,strict_eq2,-0.1,-0.1,-0.1,0,0,0,0,0
query_expansion,bm25,41,20,strict_eq2,0.1,0.1,0.1,0,0,0,0,0
query_expansion,bm25,42,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
query_expansion,bm25,43,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,44,20,strict_eq2,0.25,0.2,0.25,0,1,0,0,1
query_expansion,bm25,45,20,strict_eq2,-0.05,-0.1,-0.05,0,1,0,0,1
query_expansion,bm25,46,20,strict_eq2,0.4,0.4,0.4,0,0,0,0,0
query_expansion,bm25,47,20,strict_eq2,0.65,0.4,0.65,1,6,1,0,5
query_expansion,bm25,48,20,strict_eq2,0.2,0.05,0.2,0,3,0,0,3
query_expansion,bm25,49,20,strict_eq2,0.25,0.2,0.25,0,1,0,0,1
query_expansion,bm25,50,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
query_expansion,bm25,1,20,relaxed_ge1,0.05,0,0.15,4,3,2,2,1
query_expansion,bm25,2,20,relaxed_ge1,0.45,0.45,0.45,1,1,1,0,0
query_expansion,bm25,3,20,relaxed_ge1,0.4,0.4,0.4,2,2,2,0,0
query_expansion,bm25,4,20,relaxed_ge1,0.15,0.15,0.3,3,0,0,3,0
query_expansion,bm25,5,20,relaxed_ge1,0,-0.05,0.1,3,2,1,2,1
query_expansion,bm25,6,20,relaxed_ge1,0.1,0.05,0.1,0,1,0,0,1
query_expansion,bm25,7,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
query_expansion,bm25,8,20,relaxed_ge1,0.1,0.05,0.1,4,5,4,0,1
query_expansion,bm25,9,20,relaxed_ge1,0.15,0.15,0.2,1,0,0,1,0
query_expansion,bm25,10,20,relaxed_ge1,0.05,0.05,0.05,0,0,0,0,0
query_expansion,bm25,11,20,relaxed_ge1,0.25,0.2,0.35,3,2,1,2,1
query_expansion,bm25,12,20,relaxed_ge1,0.1,-0.05,0.1,1,4,1,0,3
query_expansion,bm25,13,20,relaxed_ge1,0.05,0,0.05,0,1,0,0,1
query_expansion,bm25,14,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
query_expansion,bm25,15,20,relaxed_ge1,0.1,-0.15,0.4,7,6,1,6,5
query_expansion,bm25,16,20,relaxed_ge1,0.6,0.45,0.65,1,3,0,1,3
query_expansion,bm25,17,20,relaxed_ge1,0.3,0.2,0.3,0,2,0,0,2
query_expansion,bm25,18,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
query_expansion,bm25,19,20,relaxed_ge1,-0.05,-0.05,-0.05,0,0,0,0,0
query_expansion,bm25,20,20,relaxed_ge1,0.1,0.05,0.1,1,2,1,0,1
query_expansion,bm25,21,20,relaxed_ge1,0.25,0.15,0.35,2,2,0,2,2
query_expansion,bm25,22,20,relaxed_ge1,0.05,0,0.05,3,4,3,0,1
query_expansion,bm25,23,20,relaxed_ge1,0.15,0.1,0.2,1,1,0,1,1
query_expansion,bm25,24,20,relaxed_ge1,0.25,0.15,0.25,0,2,0,0,2
query_expansion,bm25,25,20,relaxed_ge1,0.3,0.05,0.55,5,5,0,5,5
query_expansion,bm25,26,20,relaxed_ge1,0.05,-0.05,0.1,2,3,1,1,2
query_expansion,bm25,27,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
query_expansion,bm25,28,20,relaxed_ge1,-0.05,-0.05,0.1,3,0,0,3,0
query_expansion,bm25,29,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
query_expansion,bm25,30,20,relaxed_ge1,0,0,0,0,0,0,0,0
query_expansion,bm25,31,20,relaxed_ge1,0.1,0.1,0.1,1,1,1,0,0
query_expansion,bm25,32,20,relaxed_ge1,-0.05,-0.05,0.25,6,0,0,6,0
query_expansion,bm25,33,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
query_expansion,bm25,34,20,relaxed_ge1,0.15,-0.1,0.3,4,6,1,3,5
query_expansion,bm25,35,20,relaxed_ge1,0.3,0.3,0.3,0,0,0,0,0
query_expansion,bm25,36,20,relaxed_ge1,0,0,0,0,0,0,0,0
query_expansion,bm25,37,20,relaxed_ge1,-0.05,-0.05,-0.05,0,0,0,0,0
query_expansion,bm25,38,20,relaxed_ge1,0.3,0.3,0.35,1,0,0,1,0
query_expansion,bm25,39,20,relaxed_ge1,0,0,0,0,0,0,0,0
query_expansion,bm25,40,20,relaxed_ge1,0,0,0,0,0,0,0,0
query_expansion,bm25,41,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
query_expansion,bm25,42,20,relaxed_ge1,0.2,0.2,0.2,0,0,0,0,0
query_expansion,bm25,43,20,relaxed_ge1,0,0,0,0,0,0,0,0
query_expansion,bm25,44,20,relaxed_ge1,0.1,0.05,0.1,0,1,0,0,1
query_expansion,bm25,45,20,relaxed_ge1,0.1,0.05,0.1,0,1,0,0,1
query_expansion,bm25,46,20,relaxed_ge1,0.25,0.25,0.25,0,0,0,0,0
query_expansion,bm25,47,20,relaxed_ge1,0.55,0.3,0.55,1,6,1,0,5
query_expansion,bm25,48,20,relaxed_ge1,0.2,0.05,0.2,0,3,0,0,3
query_expansion,bm25,49,20,relaxed_ge1,0.4,0.35,0.4,0,1,0,0,1
query_expansion,bm25,50,20,relaxed_ge1,-0.05,-0.05,-0.05,0,0,0,0,0
query_expansion,bm25,1,100,strict_eq2,0.07,-0.21,0.16,27,46,18,9,28
query_expansion,bm25,2,100,strict_eq2,0.13,-0.04,0.2,12,22,5,7,17
query_expansion,bm25,3,100,strict_eq2,0.06,-0.07,0.16,19,22,9,10,13
query_expansion,bm25,4,100,strict_eq2,0.08,-0.08,0.19,26,31,15,11,16
query_expansion,bm25,5,100,strict_eq2,0.07,-0.14,0.24,25,29,8,17,21
query_expansion,bm25,6,100,strict_eq2,0.15,-0.13,0.33,23,33,5,18,28
query_expansion,bm25,7,100,strict_eq2,0.19,0.09,0.24,7,12,2,5,10
query_expansion,bm25,8,100,strict_eq2,0.15,-0.13,0.37,33,39,11,22,28
query_expansion,bm25,9,100,strict_eq2,0,-0.06,0.14,20,12,6,14,6
query_expansion,bm25,10,100,strict_eq2,0.11,0.03,0.15,7,11,3,4,8
query_expansion,bm25,11,100,strict_eq2,0.06,0.03,0.16,22,15,12,10,3
query_expansion,bm25,12,100,strict_eq2,0.04,-0.11,0.2,23,22,7,16,15
query_expansion,bm25,13,100,strict_eq2,0.09,-0.06,0.18,17,23,8,9,15
query_expansion,bm25,14,100,strict_eq2,0.03,-0.01,0.09,6,4,0,6,4
query_expansion,bm25,15,100,strict_eq2,0.03,-0.37,0.44,52,51,11,41,40
query_expansion,bm25,16,100,strict_eq2,0.37,0.04,0.5,18,38,5,13,33
query_expansion,bm25,17,100,strict_eq2,0.09,-0.07,0.21,18,22,6,12,16
query_expansion,bm25,18,100,strict_eq2,0.08,-0.02,0.16,10,12,2,8,10
query_expansion,bm25,19,100,strict_eq2,0.04,-0.1,0.09,8,17,3,5,14
query_expansion,bm25,20,100,strict_eq2,0.22,0.18,0.27,11,10,6,5,4
query_expansion,bm25,21,100,strict_eq2,0.11,-0.05,0.2,14,21,5,9,16
query_expansion,bm25,22,100,strict_eq2,0.23,0.06,0.28,15,27,10,5,17
query_expansion,bm25,23,100,strict_eq2,0.25,-0.03,0.33,12,32,4,8,28
query_expansion,bm25,24,100,strict_eq2,0.21,0.07,0.27,8,16,2,6,14
query_expansion,bm25,25,100,strict_eq2,0.19,-0.06,0.46,36,34,9,27,25
query_expansion,bm25,26,100,strict_eq2,0.12,-0.05,0.28,37,38,21,16,17
query_expansion,bm25,27,100,strict_eq2,0.13,0.05,0.24,13,10,2,11,8
query_expansion,bm25,28,100,strict_eq2,0.07,0.01,0.11,14,16,10,4,6
query_expansion,bm25,29,100,strict_eq2,-0.02,-0.05,0.03,6,4,1,5,3
query_expansion,bm25,30,100,strict_eq2,0.03,0,0.15,15,6,3,12,3
query_expansion,bm25,31,100,strict_eq2,0.05,0.04,0.15,11,2,1,10,1
query_expansion,bm25,32,100,strict_eq2,-0.02,-0.23,0.55,58,22,1,57,21
query_expansion,bm25,33,100,strict_eq2,0.04,-0.1,0.05,3,16,2,1,14
query_expansion,bm25,34,100,strict_eq2,0.05,-0.35,0.31,37,51,11,26,40
query_expansion,bm25,35,100,strict_eq2,0.01,-0.12,0.11,13,16,3,10,13
query_expansion,bm25,36,100,strict_eq2,0,-0.01,0.02,3,2,1,2,1
query_expansion,bm25,37,100,strict_eq2,-0.06,-0.06,-0.04,3,1,1,2,0
query_expansion,bm25,38,100,strict_eq2,0.24,0.11,0.29,7,15,2,5,13
query_expansion,bm25,39,100,strict_eq2,0.09,0.09,0.1,1,0,0,1,0
query_expansion,bm25,40,100,strict_eq2,0.01,0.01,0.01,1,1,1,0,0
query_expansion,bm25,41,100,strict_eq2,0.06,0.05,0.09,5,3,2,3,1
query_expansion,bm25,42,100,strict_eq2,0.25,0.2,0.25,0,5,0,0,5
query_expansion,bm25,43,100,strict_eq2,0.12,0.11,0.14,2,1,0,2,1
query_expansion,bm25,44,100,strict_eq2,0.23,0.11,0.24,1,12,0,1,12
query_expansion,bm25,45,100,strict_eq2,0.01,-0.05,0.05,8,10,4,4,6
query_expansion,bm25,46,100,strict_eq2,-0.02,-0.14,0.2,23,13,1,22,12
query_expansion,bm25,47,100,strict_eq2,0.26,-0.11,0.4,17,40,3,14,37
query_expansion,bm25,48,100,strict_eq2,0.31,0,0.36,22,48,17,5,31
query_expansion,bm25,49,100,strict_eq2,0.29,0.07,0.31,3,23,1,2,22
query_expansion,bm25,50,100,strict_eq2,0.02,-0.15,0.08,13,24,7,6,17
query_expansion,bm25,1,100,relaxed_ge1,0.26,-0.02,0.35,27,46,18,9,28
query_expansion,bm25,2,100,relaxed_ge1,0.17,0,0.24,12,22,5,7,17
query_expansion,bm25,3,100,relaxed_ge1,0.08,-0.05,0.18,19,22,9,10,13
query_expansion,bm25,4,100,relaxed_ge1,0.12,-0.04,0.23,26,31,15,11,16
query_expansion,bm25,5,100,relaxed_ge1,0.02,-0.19,0.19,25,29,8,17,21
query_expansion,bm25,6,100,relaxed_ge1,0.13,-0.15,0.31,23,33,5,18,28
query_expansion,bm25,7,100,relaxed_ge1,0.17,0.07,0.22,7,12,2,5,10
query_expansion,bm25,8,100,relaxed_ge1,0.18,-0.1,0.4,33,39,11,22,28
query_expansion,bm25,9,100,relaxed_ge1,-0.01,-0.07,0.13,20,12,6,14,6
query_expansion,bm25,10,100,relaxed_ge1,0.06,-0.02,0.1,7,11,3,4,8
query_expansion,bm25,11,100,relaxed_ge1,0.04,0.01,0.14,22,15,12,10,3
query_expansion,bm25,12,100,relaxed_ge1,0.01,-0.14,0.17,23,22,7,16,15
query_expansion,bm25,13,100,relaxed_ge1,0.12,-0.03,0.21,17,23,8,9,15
query_expansion,bm25,14,100,relaxed_ge1,0.01,-0.03,0.07,6,4,0,6,4
query_expansion,bm25,15,100,relaxed_ge1,0.04,-0.36,0.45,52,51,11,41,40
query_expansion,bm25,16,100,relaxed_ge1,0.5,0.17,0.63,18,38,5,13,33
query_expansion,bm25,17,100,relaxed_ge1,0.06,-0.1,0.18,18,22,6,12,16
query_expansion,bm25,18,100,relaxed_ge1,0.04,-0.06,0.12,10,12,2,8,10
query_expansion,bm25,19,100,relaxed_ge1,0.06,-0.08,0.11,8,17,3,5,14
query_expansion,bm25,20,100,relaxed_ge1,0.15,0.11,0.2,11,10,6,5,4
query_expansion,bm25,21,100,relaxed_ge1,0.13,-0.03,0.22,14,21,5,9,16
query_expansion,bm25,22,100,relaxed_ge1,0.21,0.04,0.26,15,27,10,5,17
query_expansion,bm25,23,100,relaxed_ge1,0.29,0.01,0.37,12,32,4,8,28
query_expansion,bm25,24,100,relaxed_ge1,0.21,0.07,0.27,8,16,2,6,14
query_expansion,bm25,25,100,relaxed_ge1,0.21,-0.04,0.48,36,34,9,27,25
query_expansion,bm25,26,100,relaxed_ge1,0.12,-0.05,0.28,37,38,21,16,17
query_expansion,bm25,27,100,relaxed_ge1,-0.01,-0.09,0.1,13,10,2,11,8
query_expansion,bm25,28,100,relaxed_ge1,0.05,-0.01,0.09,14,16,10,4,6
query_expansion,bm25,29,100,relaxed_ge1,0.02,-0.01,0.07,6,4,1,5,3
query_expansion,bm25,30,100,relaxed_ge1,-0.05,-0.08,0.07,15,6,3,12,3
query_expansion,bm25,31,100,relaxed_ge1,0.13,0.12,0.23,11,2,1,10,1
query_expansion,bm25,32,100,relaxed_ge1,-0.01,-0.22,0.56,58,22,1,57,21
query_expansion,bm25,33,100,relaxed_ge1,0.08,-0.06,0.09,3,16,2,1,14
query_expansion,bm25,34,100,relaxed_ge1,0.07,-0.33,0.33,37,51,11,26,40
query_expansion,bm25,35,100,relaxed_ge1,0.02,-0.11,0.12,13,16,3,10,13
query_expansion,bm25,36,100,relaxed_ge1,-0.02,-0.03,0,3,2,1,2,1
query_expansion,bm25,37,100,relaxed_ge1,-0.08,-0.08,-0.06,3,1,1,2,0
query_expansion,bm25,38,100,relaxed_ge1,0.28,0.15,0.33,7,15,2,5,13
query_expansion,bm25,39,100,relaxed_ge1,0,0,0.01,1,0,0,1,0
query_expansion,bm25,40,100,relaxed_ge1,0.02,0.02,0.02,1,1,1,0,0
query_expansion,bm25,41,100,relaxed_ge1,0.07,0.06,0.1,5,3,2,3,1
query_expansion,bm25,42,100,relaxed_ge1,0.24,0.19,0.24,0,5,0,0,5
query_expansion,bm25,43,100,relaxed_ge1,0.09,0.08,0.11,2,1,0,2,1
query_expansion,bm25,44,100,relaxed_ge1,0.25,0.13,0.26,1,12,0,1,12
query_expansion,bm25,45,100,relaxed_ge1,0.04,-0.02,0.08,8,10,4,4,6
query_expansion,bm25,46,100,relaxed_ge1,0.07,-0.05,0.29,23,13,1,22,12
query_expansion,bm25,47,100,relaxed_ge1,0.33,-0.04,0.47,17,40,3,14,37
query_expansion,bm25,48,100,relaxed_ge1,0.3,-0.01,0.35,22,48,17,5,31
query_expansion,bm25,49,100,relaxed_ge1,0.42,0.2,0.44,3,23,1,2,22
query_expansion,bm25,50,100,relaxed_ge1,0.07,-0.1,0.13,13,24,7,6,17
retrieval_random,bm25,1,20,strict_eq2,0.05,-0.1,0.4,7,3,0,7,3
retrieval_random,bm25,2,20,strict_eq2,0.25,0.2,0.45,4,1,0,4,1
retrieval_random,bm25,3,20,strict_eq2,0.1,0,0.25,3,2,0,3,2
retrieval_random,bm25,4,20,strict_eq2,0.25,0.25,0.4,3,0,0,3,0
retrieval_random,bm25,5,20,strict_eq2,0.05,0,0.35,7,2,1,6,1
retrieval_random,bm25,6,20,strict_eq2,-0.1,-0.15,0.15,5,1,0,5,1
retrieval_random,bm25,7,20,strict_eq2,0,0,0.1,2,0,0,2,0
retrieval_random,bm25,8,20,strict_eq2,0.15,-0.05,0.3,4,5,1,3,4
retrieval_random,bm25,9,20,strict_eq2,0,0,0.05,1,0,0,1,0
retrieval_random,bm25,10,20,strict_eq2,-0.1,-0.1,-0.05,1,0,0,1,0
retrieval_random,bm25,11,20,strict_eq2,0.15,0.1,0.2,2,2,1,1,1
retrieval_random,bm25,12,20,strict_eq2,0.1,-0.1,0.25,3,4,0,3,4
retrieval_random,bm25,13,20,strict_eq2,-0.1,-0.1,0.1,5,1,1,4,0
retrieval_random,bm25,14,20,strict_eq2,-0.05,-0.05,0,1,0,0,1,0
retrieval_random,bm25,15,20,strict_eq2,0.1,-0.15,0.55,10,6,1,9,5
retrieval_random,bm25,16,20,strict_eq2,0.2,0.05,0.45,5,3,0,5,3
retrieval_random,bm25,17,20,strict_eq2,0.3,0.2,0.4,2,2,0,2,2
retrieval_random,bm25,18,20,strict_eq2,0.15,0.15,0.15,0,0,0,0,0
retrieval_random,bm25,19,20,strict_eq2,-0.15,-0.15,-0.05,2,0,0,2,0
retrieval_random,bm25,20,20,strict_eq2,0.1,0,0.15,1,2,0,1,2
retrieval_random,bm25,21,20,strict_eq2,0.1,0.05,0.25,4,2,1,3,1
retrieval_random,bm25,22,20,strict_eq2,-0.05,-0.2,0.25,7,4,1,6,3
retrieval_random,bm25,23,20,strict_eq2,-0.1,-0.15,0.05,3,1,0,3,1
retrieval_random,bm25,24,20,strict_eq2,0.2,0.1,0.25,1,2,0,1,2
retrieval_random,bm25,25,20,strict_eq2,0.1,-0.15,0.6,10,5,0,10,5
retrieval_random,bm25,26,20,strict_eq2,-0.2,-0.35,0.2,8,3,0,8,3
retrieval_random,bm25,27,20,strict_eq2,-0.05,-0.15,0.1,3,2,0,3,2
retrieval_random,bm25,28,20,strict_eq2,0,0,0.15,3,0,0,3,0
retrieval_random,bm25,29,20,strict_eq2,-0.15,-0.15,-0.1,1,0,0,1,0
retrieval_random,bm25,30,20,strict_eq2,-0.15,-0.15,-0.05,2,0,0,2,0
retrieval_random,bm25,31,20,strict_eq2,0.05,0,0.05,0,1,0,0,1
retrieval_random,bm25,32,20,strict_eq2,-0.3,-0.3,0.4,14,0,0,14,0
retrieval_random,bm25,33,20,strict_eq2,-0.15,-0.15,-0.1,1,0,0,1,0
retrieval_random,bm25,34,20,strict_eq2,-0.15,-0.45,0.15,6,6,0,6,6
retrieval_random,bm25,35,20,strict_eq2,-0.15,-0.15,-0.05,2,0,0,2,0
retrieval_random,bm25,36,20,strict_eq2,-0.05,-0.05,0,1,0,0,1,0
retrieval_random,bm25,37,20,strict_eq2,-0.1,-0.1,-0.1,0,0,0,0,0
retrieval_random,bm25,38,20,strict_eq2,0,0,0.1,2,0,0,2,0
retrieval_random,bm25,39,20,strict_eq2,-0.15,-0.15,-0.15,0,0,0,0,0
retrieval_random,bm25,40,20,strict_eq2,-0.1,-0.1,-0.1,0,0,0,0,0
retrieval_random,bm25,41,20,strict_eq2,-0.05,-0.05,0,1,0,0,1,0
retrieval_random,bm25,42,20,strict_eq2,0.3,0.3,0.3,0,0,0,0,0
retrieval_random,bm25,43,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
retrieval_random,bm25,44,20,strict_eq2,-0.1,-0.15,-0.05,1,1,0,1,1
retrieval_random,bm25,45,20,strict_eq2,-0.05,-0.1,0,1,1,0,1,1
retrieval_random,bm25,46,20,strict_eq2,-0.05,-0.05,0.05,2,0,0,2,0
retrieval_random,bm25,47,20,strict_eq2,0.35,0.05,0.5,3,6,0,3,6
retrieval_random,bm25,48,20,strict_eq2,0.05,-0.1,0.1,1,3,0,1,3
retrieval_random,bm25,49,20,strict_eq2,0.2,0.15,0.2,0,1,0,0,1
retrieval_random,bm25,50,20,strict_eq2,-0.15,-0.15,-0.05,2,0,0,2,0
retrieval_random,bm25,1,20,relaxed_ge1,0.05,-0.1,0.4,7,3,0,7,3
retrieval_random,bm25,2,20,relaxed_ge1,0.25,0.2,0.45,4,1,0,4,1
retrieval_random,bm25,3,20,relaxed_ge1,0.3,0.2,0.45,3,2,0,3,2
retrieval_random,bm25,4,20,relaxed_ge1,0.25,0.25,0.4,3,0,0,3,0
retrieval_random,bm25,5,20,relaxed_ge1,-0.2,-0.25,0.1,7,2,1,6,1
retrieval_random,bm25,6,20,relaxed_ge1,-0.15,-0.2,0.1,5,1,0,5,1
retrieval_random,bm25,7,20,relaxed_ge1,-0.05,-0.05,0.05,2,0,0,2,0
retrieval_random,bm25,8,20,relaxed_ge1,0.05,-0.15,0.2,4,5,1,3,4
retrieval_random,bm25,9,20,relaxed_ge1,0.05,0.05,0.1,1,0,0,1,0
retrieval_random,bm25,10,20,relaxed_ge1,-0.05,-0.05,0,1,0,0,1,0
retrieval_random,bm25,11,20,relaxed_ge1,0.2,0.15,0.25,2,2,1,1,1
retrieval_random,bm25,12,20,relaxed_ge1,0.05,-0.15,0.2,3,4,0,3,4
retrieval_random,bm25,13,20,relaxed_ge1,-0.25,-0.25,-0.05,5,1,1,4,0
retrieval_random,bm25,14,20,relaxed_ge1,0.05,0.05,0.1,1,0,0,1,0
retrieval_random,bm25,15,20,relaxed_ge1,0.1,-0.15,0.55,10,6,1,9,5
retrieval_random,bm25,16,20,relaxed_ge1,0.35,0.2,0.6,5,3,0,5,3
retrieval_random,bm25,17,20,relaxed_ge1,0.25,0.15,0.35,2,2,0,2,2
retrieval_random,bm25,18,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
retrieval_random,bm25,19,20,relaxed_ge1,-0.4,-0.4,-0.3,2,0,0,2,0
retrieval_random,bm25,20,20,relaxed_ge1,0.1,0,0.15,1,2,0,1,2
retrieval_random,bm25,21,20,relaxed_ge1,0.05,0,0.2,4,2,1,3,1
retrieval_random,bm25,22,20,relaxed_ge1,-0.15,-0.3,0.15,7,4,1,6,3
retrieval_random,bm25,23,20,relaxed_ge1,-0.1,-0.15,0.05,3,1,0,3,1
retrieval_random,bm25,24,20,relaxed_ge1,0.15,0.05,0.2,1,2,0,1,2
retrieval_random,bm25,25,20,relaxed_ge1,0.1,-0.15,0.6,10,5,0,10,5
retrieval_random,bm25,26,20,relaxed_ge1,-0.2,-0.35,0.2,8,3,0,8,3
retrieval_random,bm25,27,20,relaxed_ge1,-0.05,-0.15,0.1,3,2,0,3,2
retrieval_random,bm25,28,20,relaxed_ge1,-0.05,-0.05,0.1,3,0,0,3,0
retrieval_random,bm25,29,20,relaxed_ge1,-0.25,-0.25,-0.2,1,0,0,1,0
retrieval_random,bm25,30,20,relaxed_ge1,-0.15,-0.15,-0.05,2,0,0,2,0
retrieval_random,bm25,31,20,relaxed_ge1,0.05,0,0.05,0,1,0,0,1
retrieval_random,bm25,32,20,relaxed_ge1,-0.4,-0.4,0.3,14,0,0,14,0
retrieval_random,bm25,33,20,relaxed_ge1,-0.2,-0.2,-0.15,1,0,0,1,0
retrieval_random,bm25,34,20,relaxed_ge1,-0.2,-0.5,0.1,6,6,0,6,6
retrieval_random,bm25,35,20,relaxed_ge1,-0.05,-0.05,0.05,2,0,0,2,0
retrieval_random,bm25,36,20,relaxed_ge1,-0.1,-0.1,-0.05,1,0,0,1,0
retrieval_random,bm25,37,20,relaxed_ge1,-0.1,-0.1,-0.1,0,0,0,0,0
retrieval_random,bm25,38,20,relaxed_ge1,0.2,0.2,0.3,2,0,0,2,0
retrieval_random,bm25,39,20,relaxed_ge1,-0.05,-0.05,-0.05,0,0,0,0,0
retrieval_random,bm25,40,20,relaxed_ge1,0,0,0,0,0,0,0,0
retrieval_random,bm25,41,20,relaxed_ge1,0,0,0.05,1,0,0,1,0
retrieval_random,bm25,42,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
retrieval_random,bm25,43,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
retrieval_random,bm25,44,20,relaxed_ge1,-0.15,-0.2,-0.1,1,1,0,1,1
retrieval_random,bm25,45,20,relaxed_ge1,0,-0.05,0.05,1,1,0,1,1
retrieval_random,bm25,46,20,relaxed_ge1,-0.15,-0.15,-0.05,2,0,0,2,0
retrieval_random,bm25,47,20,relaxed_ge1,0.35,0.05,0.5,3,6,0,3,6
retrieval_random,bm25,48,20,relaxed_ge1,0.15,0,0.2,1,3,0,1,3
retrieval_random,bm25,49,20,relaxed_ge1,0.2,0.15,0.2,0,1,0,0,1
retrieval_random,bm25,50,20,relaxed_ge1,-0.4,-0.4,-0.3,2,0,0,2,0
retrieval_random,bm25,1,100,strict_eq2,-0.02,-0.44,0.44,50,46,4,46,42
retrieval_random,bm25,2,100,strict_eq2,-0.15,-0.31,0.41,62,22,6,56,16
retrieval_random,bm25,3,100,strict_eq2,-0.1,-0.27,0.31,46,22,5,41,17
retrieval_random,bm25,4,100,strict_eq2,-0.01,-0.26,0.47,54,31,6,48,25
retrieval_random,bm25,5,100,strict_eq2,-0.06,-0.28,0.4,53,29,7,46,22
retrieval_random,bm25,6,100,strict_eq2,-0.08,-0.38,0.35,46,33,3,43,30
retrieval_random,bm25,7,100,strict_eq2,0.02,-0.08,0.23,23,12,2,21,10
retrieval_random,bm25,8,100,strict_eq2,-0.07,-0.42,0.43,54,39,4,50,35
retrieval_random,bm25,9,100,strict_eq2,-0.09,-0.19,0.37,48,12,2,46,10
retrieval_random,bm25,10,100,strict_eq2,-0.1,-0.2,0.17,28,11,1,27,10
retrieval_random,bm25,11,100,strict_eq2,-0.03,-0.14,0.44,51,15,4,47,11
retrieval_random,bm25,12,100,strict_eq2,0,-0.21,0.5,51,22,1,50,21
retrieval_random,bm25,13,100,strict_eq2,-0.08,-0.22,0.26,43,23,9,34,14
retrieval_random,bm25,14,100,strict_eq2,-0.23,-0.27,0.35,58,4,0,58,4
retrieval_random,bm25,15,100,strict_eq2,0,-0.5,0.71,72,51,1,71,50
retrieval_random,bm25,16,100,strict_eq2,0.03,-0.32,0.49,49,38,3,46,35
retrieval_random,bm25,17,100,strict_eq2,0.05,-0.14,0.33,31,22,3,28,19
retrieval_random,bm25,18,100,strict_eq2,-0.11,-0.22,0.15,27,12,1,26,11
retrieval_random,bm25,19,100,strict_eq2,-0.04,-0.2,0.44,49,17,1,48,16
retrieval_random,bm25,20,100,strict_eq2,0.02,-0.08,0.29,27,10,0,27,10
retrieval_random,bm25,21,100,strict_eq2,0,-0.16,0.28,33,21,5,28,16
retrieval_random,bm25,22,100,strict_eq2,-0.18,-0.4,0.33,56,27,5,51,22
retrieval_random,bm25,23,100,strict_eq2,-0.18,-0.46,0.27,49,32,4,45,28
retrieval_random,bm25,24,100,strict_eq2,-0.13,-0.27,0.25,40,16,2,38,14
retrieval_random,bm25,25,100,strict_eq2,-0.01,-0.3,0.54,60,34,5,55,29
