method,query_id,k,bm25_candidate_depth,stratum,n_pairs,n_judged,n_unjudged,retrieved_fraction,judged_fraction
mpnet,33,1000,1000,outside_bm25_top1000,878,114,764,0.878,0.129840546697
mpnet,34,1000,1000,in_bm25_top1000,43,28,15,0.043,0.651162790698
mpnet,34,1000,1000,outside_bm25_top1000,957,72,885,0.957,0.0752351097179
mpnet,35,1000,1000,in_bm25_top1000,58,40,18,0.058,0.689655172414
mpnet,35,1000,1000,outside_bm25_top1000,942,70,872,0.942,0.0743099787686
mpnet,36,1000,1000,in_bm25_top1000,564,382,182,0.564,0.677304964539
mpnet,36,1000,1000,outside_bm25_top1000,436,63,373,0.436,0.144495412844
mpnet,37,1000,1000,in_bm25_top1000,552,417,135,0.552,0.755434782609
mpnet,37,1000,1000,outside_bm25_top1000,448,117,331,0.448,0.261160714286
mpnet,38,1000,1000,in_bm25_top1000,171,152,19,0.171,0.888888888889
mpnet,38,1000,1000,outside_bm25_top1000,829,261,568,0.829,0.314837153197
mpnet,39,1000,1000,in_bm25_top1000,451,358,93,0.451,0.793791574279
mpnet,39,1000,1000,outside_bm25_top1000,549,53,496,0.549,0.0965391621129
mpnet,40,1000,1000,in_bm25_top1000,390,331,59,0.39,0.848717948718
mpnet,40,1000,1000,outside_bm25_top1000,610,106,504,0.61,0.173770491803
mpnet,41,1000,1000,in_bm25_top1000,162,133,29,0.162,0.820987654321
mpnet,41,1000,1000,outside_bm25_top1000,838,213,625,0.838,0.254176610979
mpnet,42,1000,1000,in_bm25_top1000,290,245,45,0.29,0.844827586207
mpnet,42,1000,1000,outside_bm25_top1000,710,39,671,0.71,0.0549295774648
mpnet,43,1000,1000,in_bm25_top1000,127,117,10,0.127,0.92125984252
mpnet,43,1000,1000,outside_bm25_top1000,873,44,829,0.873,0.0504009163803
mpnet,44,1000,1000,in_bm25_top1000,383,304,79,0.383,0.793733681462
mpnet,44,1000,1000,outside_bm25_top1000,617,150,467,0.617,0.243111831442
mpnet,45,1000,1000,in_bm25_top1000,473,328,145,0.473,0.693446088795
mpnet,45,1000,1000,outside_bm25_top1000,527,99,428,0.527,0.187855787476
mpnet,46,1000,1000,in_bm25_top1000,159,76,83,0.159,0.477987421384
mpnet,46,1000,1000,outside_bm25_top1000,841,53,788,0.841,0.0630202140309
mpnet,47,1000,1000,in_bm25_top1000,236,168,68,0.236,0.71186440678
mpnet,47,1000,1000,outside_bm25_top1000,764,137,627,0.764,0.179319371728
mpnet,48,1000,1000,in_bm25_top1000,208,141,67,0.208,0.677884615385
mpnet,48,1000,1000,outside_bm25_top1000,792,65,727,0.792,0.0820707070707
mpnet,49,1000,1000,in_bm25_top1000,118,101,17,0.118,0.85593220339
mpnet,49,1000,1000,outside_bm25_top1000,882,147,735,0.882,0.166666666667
mpnet,50,1000,1000,in_bm25_top1000,359,194,165,0.359,0.540389972145
mpnet,50,1000,1000,outside_bm25_top1000,641,80,561,0.641,0.1248049922
direct,1,20,1000,in_bm25_top1000,20,17,3,1,0.85
direct,1,20,1000,outside_bm25_top1000,0,0,0,0,
direct,2,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,2,20,1000,outside_bm25_top1000,0,0,0,0,
direct,3,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,3,20,1000,outside_bm25_top1000,0,0,0,0,
direct,4,20,1000,in_bm25_top1000,20,17,3,1,0.85
direct,4,20,1000,outside_bm25_top1000,0,0,0,0,
direct,5,20,1000,in_bm25_top1000,20,16,4,1,0.8
direct,5,20,1000,outside_bm25_top1000,0,0,0,0,
direct,6,20,1000,in_bm25_top1000,20,20,0,1,1
direct,6,20,1000,outside_bm25_top1000,0,0,0,0,
direct,7,20,1000,in_bm25_top1000,20,20,0,1,1
direct,7,20,1000,outside_bm25_top1000,0,0,0,0,
direct,8,20,1000,in_bm25_top1000,20,16,4,1,0.8
direct,8,20,1000,outside_bm25_top1000,0,0,0,0,
direct,9,20,1000,in_bm25_top1000,20,20,0,1,1
direct,9,20,1000,outside_bm25_top1000,0,0,0,0,
direct,10,20,1000,in_bm25_top1000,20,20,0,1,1
direct,10,20,1000,outside_bm25_top1000,0,0,0,0,
direct,11,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,11,20,1000,outside_bm25_top1000,0,0,0,0,
direct,12,20,1000,in_bm25_top1000,20,18,2,1,0.9
direct,12,20,1000,outside_bm25_top1000,0,0,0,0,
direct,13,20,1000,in_bm25_top1000,20,18,2,1,0.9
direct,13,20,1000,outside_bm25_top1000,0,0,0,0,
direct,14,20,1000,in_bm25_top1000,20,20,0,1,1
direct,14,20,1000,outside_bm25_top1000,0,0,0,0,
direct,15,20,1000,in_bm25_top1000,19,13,6,0.95,0.684210526316
direct,15,20,1000,outside_bm25_top1000,1,1,0,0.05,1
direct,16,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,16,20,1000,outside_bm25_top1000,0,0,0,0,
direct,17,20,1000,in_bm25_top1000,20,18,2,1,0.9
direct,17,20,1000,outside_bm25_top1000,0,0,0,0,
direct,18,20,1000,in_bm25_top1000,20,20,0,1,1
direct,18,20,1000,outside_bm25_top1000,0,0,0,0,
direct,19,20,1000,in_bm25_top1000,20,20,0,1,1
direct,19,20,1000,outside_bm25_top1000,0,0,0,0,
direct,20,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,20,20,1000,outside_bm25_top1000,0,0,0,0,
direct,21,20,1000,in_bm25_top1000,19,18,1,0.95,0.947368421053
direct,21,20,1000,outside_bm25_top1000,1,0,1,0.05,0
direct,22,20,1000,in_bm25_top1000,20,17,3,1,0.85
direct,22,20,1000,outside_bm25_top1000,0,0,0,0,
direct,23,20,1000,in_bm25_top1000,20,20,0,1,1
direct,23,20,1000,outside_bm25_top1000,0,0,0,0,
direct,24,20,1000,in_bm25_top1000,20,20,0,1,1
direct,24,20,1000,outside_bm25_top1000,0,0,0,0,
direct,25,20,1000,in_bm25_top1000,20,17,3,1,0.85
direct,25,20,1000,outside_bm25_top1000,0,0,0,0,
direct,26,20,1000,in_bm25_top1000,20,18,2,1,0.9
direct,26,20,1000,outside_bm25_top1000,0,0,0,0,
direct,27,20,1000,in_bm25_top1000,20,20,0,1,1
direct,27,20,1000,outside_bm25_top1000,0,0,0,0,
direct,28,20,1000,in_bm25_top1000,20,17,3,1,0.85
direct,28,20,1000,outside_bm25_top1000,0,0,0,0,
direct,29,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,29,20,1000,outside_bm25_top1000,0,0,0,0,
direct,30,20,1000,in_bm25_top1000,20,20,0,1,1
direct,30,20,1000,outside_bm25_top1000,0,0,0,0,
direct,31,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,31,20,1000,outside_bm25_top1000,0,0,0,0,
direct,32,20,1000,in_bm25_top1000,18,16,2,0.9,0.888888888889
direct,32,20,1000,outside_bm25_top1000,2,0,2,0.1,0
direct,33,20,1000,in_bm25_top1000,20,20,0,1,1
direct,33,20,1000,outside_bm25_top1000,0,0,0,0,
direct,34,20,1000,in_bm25_top1000,20,18,2,1,0.9
direct,34,20,1000,outside_bm25_top1000,0,0,0,0,
direct,35,20,1000,in_bm25_top1000,20,20,0,1,1
direct,35,20,1000,outside_bm25_top1000,0,0,0,0,
direct,36,20,1000,in_bm25_top1000,20,20,0,1,1
direct,36,20,1000,outside_bm25_top1000,0,0,0,0,
direct,37,20,1000,in_bm25_top1000,20,20,0,1,1
direct,37,20,1000,outside_bm25_top1000,0,0,0,0,
direct,38,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,38,20,1000,outside_bm25_top1000,0,0,0,0,
direct,39,20,1000,in_bm25_top1000,20,20,0,1,1
direct,39,20,1000,outside_bm25_top1000,0,0,0,0,
direct,40,20,1000,in_bm25_top1000,20,20,0,1,1
direct,40,20,1000,outside_bm25_top1000,0,0,0,0,
direct,41,20,1000,in_bm25_top1000,20,20,0,1,1
direct,41,20,1000,outside_bm25_top1000,0,0,0,0,
direct,42,20,1000,in_bm25_top1000,20,20,0,1,1
direct,42,20,1000,outside_bm25_top1000,0,0,0,0,
direct,43,20,1000,in_bm25_top1000,20,20,0,1,1
direct,43,20,1000,outside_bm25_top1000,0,0,0,0,
direct,44,20,1000,in_bm25_top1000,20,20,0,1,1
direct,44,20,1000,outside_bm25_top1000,0,0,0,0,
direct,45,20,1000,in_bm25_top1000,20,19,1,1,0.95
direct,45,20,1000,outside_bm25_top1000,0,0,0,0,
direct,46,20,1000,in_bm25_top1000,20,20,0,1,1
direct,46,20,1000,outside_bm25_top1000,0,0,0,0,
direct,47,20,1000,in_bm25_top1000,20,20,0,1,1
direct,47,20,1000,outside_bm25_top1000,0,0,0,0,
direct,48,20,1000,in_bm25_top1000,20,20,0,1,1
direct,48,20,1000,outside_bm25_top1000,0,0,0,0,
direct,49,20,1000,in_bm25_top1000,20,20,0,1,1
direct,49,20,1000,outside_bm25_top1000,0,0,0,0,
direct,50,20,1000,in_bm25_top1000,20,20,0,1,1
direct,50,20,1000,outside_bm25_top1000,0,0,0,0,
direct,1,50,1000,in_bm25_top1000,50,41,9,1,0.82
direct,1,50,1000,outside_bm25_top1000,0,0,0,0,
direct,2,50,1000,in_bm25_top1000,50,47,3,1,0.94
direct,2,50,1000,outside_bm25_top1000,0,0,0,0,
direct,3,50,1000,in_bm25_top1000,50,46,4,1,0.92
direct,3,50,1000,outside_bm25_top1000,0,0,0,0,
direct,4,50,1000,in_bm25_top1000,48,41,7,0.96,0.854166666667
direct,4,50,1000,outside_bm25_top1000,2,2,0,0.04,1
direct,5,50,1000,in_bm25_top1000,50,42,8,1,0.84
direct,5,50,1000,outside_bm25_top1000,0,0,0,0,
direct,6,50,1000,in_bm25_top1000,50,47,3,1,0.94
direct,6,50,1000,outside_bm25_top1000,0,0,0,0,
direct,7,50,1000,in_bm25_top1000,50,47,3,1,0.94
direct,7,50,1000,outside_bm25_top1000,0,0,0,0,
direct,8,50,1000,in_bm25_top1000,50,38,12,1,0.76
direct,8,50,1000,outside_bm25_top1000,0,0,0,0,
direct,9,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,9,50,1000,outside_bm25_top1000,0,0,0,0,
direct,10,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,10,50,1000,outside_bm25_top1000,0,0,0,0,
direct,11,50,1000,in_bm25_top1000,50,42,8,1,0.84
direct,11,50,1000,outside_bm25_top1000,0,0,0,0,
direct,12,50,1000,in_bm25_top1000,50,43,7,1,0.86
direct,12,50,1000,outside_bm25_top1000,0,0,0,0,
direct,13,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,13,50,1000,outside_bm25_top1000,0,0,0,0,
direct,14,50,1000,in_bm25_top1000,50,50,0,1,1
direct,14,50,1000,outside_bm25_top1000,0,0,0,0,
direct,15,50,1000,in_bm25_top1000,49,23,26,0.98,0.469387755102
direct,15,50,1000,outside_bm25_top1000,1,1,0,0.02,1
direct,16,50,1000,in_bm25_top1000,48,47,1,0.96,0.979166666667
direct,16,50,1000,outside_bm25_top1000,2,2,0,0.04,1
direct,17,50,1000,in_bm25_top1000,50,45,5,1,0.9
direct,17,50,1000,outside_bm25_top1000,0,0,0,0,
direct,18,50,1000,in_bm25_top1000,50,50,0,1,1
direct,18,50,1000,outside_bm25_top1000,0,0,0,0,
direct,19,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,19,50,1000,outside_bm25_top1000,0,0,0,0,
direct,20,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,20,50,1000,outside_bm25_top1000,0,0,0,0,
direct,21,50,1000,in_bm25_top1000,48,43,5,0.96,0.895833333333
direct,21,50,1000,outside_bm25_top1000,2,0,2,0.04,0
direct,22,50,1000,in_bm25_top1000,50,44,6,1,0.88
direct,22,50,1000,outside_bm25_top1000,0,0,0,0,
direct,23,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,23,50,1000,outside_bm25_top1000,0,0,0,0,
direct,24,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,24,50,1000,outside_bm25_top1000,0,0,0,0,
direct,25,50,1000,in_bm25_top1000,50,35,15,1,0.7
direct,25,50,1000,outside_bm25_top1000,0,0,0,0,
direct,26,50,1000,in_bm25_top1000,50,38,12,1,0.76
direct,26,50,1000,outside_bm25_top1000,0,0,0,0,
direct,27,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,27,50,1000,outside_bm25_top1000,0,0,0,0,
direct,28,50,1000,in_bm25_top1000,50,45,5,1,0.9
direct,28,50,1000,outside_bm25_top1000,0,0,0,0,
direct,29,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,29,50,1000,outside_bm25_top1000,0,0,0,0,
direct,30,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,30,50,1000,outside_bm25_top1000,0,0,0,0,
direct,31,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,31,50,1000,outside_bm25_top1000,0,0,0,0,
direct,32,50,1000,in_bm25_top1000,30,27,3,0.6,0.9
direct,32,50,1000,outside_bm25_top1000,20,3,17,0.4,0.15
direct,33,50,1000,in_bm25_top1000,50,50,0,1,1
direct,33,50,1000,outside_bm25_top1000,0,0,0,0,
direct,34,50,1000,in_bm25_top1000,50,39,11,1,0.78
direct,34,50,1000,outside_bm25_top1000,0,0,0,0,
direct,35,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,35,50,1000,outside_bm25_top1000,0,0,0,0,
direct,36,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,36,50,1000,outside_bm25_top1000,0,0,0,0,
direct,37,50,1000,in_bm25_top1000,50,50,0,1,1
direct,37,50,1000,outside_bm25_top1000,0,0,0,0,
direct,38,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,38,50,1000,outside_bm25_top1000,0,0,0,0,
direct,39,50,1000,in_bm25_top1000,50,50,0,1,1
direct,39,50,1000,outside_bm25_top1000,0,0,0,0,
direct,40,50,1000,in_bm25_top1000,50,50,0,1,1
direct,40,50,1000,outside_bm25_top1000,0,0,0,0,
direct,41,50,1000,in_bm25_top1000,50,50,0,1,1
direct,41,50,1000,outside_bm25_top1000,0,0,0,0,
direct,42,50,1000,in_bm25_top1000,50,50,0,1,1
direct,42,50,1000,outside_bm25_top1000,0,0,0,0,
direct,43,50,1000,in_bm25_top1000,50,50,0,1,1
direct,43,50,1000,outside_bm25_top1000,0,0,0,0,
direct,44,50,1000,in_bm25_top1000,50,50,0,1,1
direct,44,50,1000,outside_bm25_top1000,0,0,0,0,
direct,45,50,1000,in_bm25_top1000,50,48,2,1,0.96
direct,45,50,1000,outside_bm25_top1000,0,0,0,0,
direct,46,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,46,50,1000,outside_bm25_top1000,0,0,0,0,
direct,47,50,1000,in_bm25_top1000,49,47,2,0.98,0.959183673469
direct,47,50,1000,outside_bm25_top1000,1,0,1,0.02,0
direct,48,50,1000,in_bm25_top1000,50,46,4,1,0.92
direct,48,50,1000,outside_bm25_top1000,0,0,0,0,
direct,49,50,1000,in_bm25_top1000,50,49,1,1,0.98
direct,49,50,1000,outside_bm25_top1000,0,0,0,0,
direct,50,50,1000,in_bm25_top1000,50,46,4,1,0.92
direct,50,50,1000,outside_bm25_top1000,0,0,0,0,
direct,1,100,1000,in_bm25_top1000,100,73,27,1,0.73
direct,1,100,1000,outside_bm25_top1000,0,0,0,0,
direct,2,100,1000,in_bm25_top1000,99,88,11,0.99,0.888888888889
direct,2,100,1000,outside_bm25_top1000,1,0,1,0.01,0
direct,3,100,1000,in_bm25_top1000,100,82,18,1,0.82
direct,3,100,1000,outside_bm25_top1000,0,0,0,0,
direct,4,100,1000,in_bm25_top1000,97,69,28,0.97,0.711340206186
direct,4,100,1000,outside_bm25_top1000,3,3,0,0.03,1
direct,5,100,1000,in_bm25_top1000,98,71,27,0.98,0.724489795918
direct,5,100,1000,outside_bm25_top1000,2,1,1,0.02,0.5
direct,6,100,1000,in_bm25_top1000,100,80,20,1,0.8
direct,6,100,1000,outside_bm25_top1000,0,0,0,0,
direct,7,100,1000,in_bm25_top1000,100,94,6,1,0.94
direct,7,100,1000,outside_bm25_top1000,0,0,0,0,
direct,8,100,1000,in_bm25_top1000,99,68,31,0.99,0.686868686869
direct,8,100,1000,outside_bm25_top1000,1,1,0,0.01,1
direct,9,100,1000,in_bm25_top1000,100,86,14,1,0.86
direct,9,100,1000,outside_bm25_top1000,0,0,0,0,
direct,10,100,1000,in_bm25_top1000,100,93,7,1,0.93
direct,10,100,1000,outside_bm25_top1000,0,0,0,0,
direct,11,100,1000,in_bm25_top1000,100,79,21,1,0.79
direct,11,100,1000,outside_bm25_top1000,0,0,0,0,
direct,12,100,1000,in_bm25_top1000,100,77,23,1,0.77
direct,12,100,1000,outside_bm25_top1000,0,0,0,0,
direct,13,100,1000,in_bm25_top1000,100,82,18,1,0.82
direct,13,100,1000,outside_bm25_top1000,0,0,0,0,
direct,14,100,1000,in_bm25_top1000,92,90,2,0.92,0.978260869565
direct,14,100,1000,outside_bm25_top1000,8,2,6,0.08,0.25
direct,15,100,1000,in_bm25_top1000,93,48,45,0.93,0.516129032258
direct,15,100,1000,outside_bm25_top1000,7,3,4,0.07,0.428571428571
direct,16,100,1000,in_bm25_top1000,87,79,8,0.87,0.908045977011
direct,16,100,1000,outside_bm25_top1000,13,10,3,0.13,0.769230769231
direct,17,100,1000,in_bm25_top1000,100,81,19,1,0.81
direct,17,100,1000,outside_bm25_top1000,0,0,0,0,
direct,18,100,1000,in_bm25_top1000,100,95,5,1,0.95
direct,18,100,1000,outside_bm25_top1000,0,0,0,0,
direct,19,100,1000,in_bm25_top1000,98,91,7,0.98,0.928571428571
direct,19,100,1000,outside_bm25_top1000,2,2,0,0.02,1
direct,20,100,1000,in_bm25_top1000,100,90,10,1,0.9
direct,20,100,1000,outside_bm25_top1000,0,0,0,0,
direct,21,100,1000,in_bm25_top1000,98,87,11,0.98,0.887755102041
direct,21,100,1000,outside_bm25_top1000,2,0,2,0.02,0
direct,22,100,1000,in_bm25_top1000,100,84,16,1,0.84
direct,22,100,1000,outside_bm25_top1000,0,0,0,0,
direct,23,100,1000,in_bm25_top1000,100,89,11,1,0.89
direct,23,100,1000,outside_bm25_top1000,0,0,0,0,
direct,24,100,1000,in_bm25_top1000,100,95,5,1,0.95
direct,24,100,1000,outside_bm25_top1000,0,0,0,0,
direct,25,100,1000,in_bm25_top1000,100,66,34,1,0.66
direct,25,100,1000,outside_bm25_top1000,0,0,0,0,
direct,26,100,1000,in_bm25_top1000,100,65,35,1,0.65
direct,26,100,1000,outside_bm25_top1000,0,0,0,0,
direct,27,100,1000,in_bm25_top1000,100,87,13,1,0.87
direct,27,100,1000,outside_bm25_top1000,0,0,0,0,
direct,28,100,1000,in_bm25_top1000,100,88,12,1,0.88
direct,28,100,1000,outside_bm25_top1000,0,0,0,0,
direct,29,100,1000,in_bm25_top1000,100,95,5,1,0.95
direct,29,100,1000,outside_bm25_top1000,0,0,0,0,
direct,30,100,1000,in_bm25_top1000,100,86,14,1,0.86
direct,30,100,1000,outside_bm25_top1000,0,0,0,0,
direct,31,100,1000,in_bm25_top1000,99,91,8,0.99,0.919191919192
direct,31,100,1000,outside_bm25_top1000,1,1,0,0.01,1
direct,32,100,1000,in_bm25_top1000,46,37,9,0.46,0.804347826087
direct,32,100,1000,outside_bm25_top1000,54,5,49,0.54,0.0925925925926
direct,33,100,1000,in_bm25_top1000,99,95,4,0.99,0.959595959596
direct,33,100,1000,outside_bm25_top1000,1,1,0,0.01,1
direct,34,100,1000,in_bm25_top1000,95,63,32,0.95,0.663157894737
direct,34,100,1000,outside_bm25_top1000,5,4,1,0.05,0.8
direct,35,100,1000,in_bm25_top1000,100,86,14,1,0.86
direct,35,100,1000,outside_bm25_top1000,0,0,0,0,
direct,36,100,1000,in_bm25_top1000,100,96,4,1,0.96
direct,36,100,1000,outside_bm25_top1000,0,0,0,0,
direct,37,100,1000,in_bm25_top1000,100,99,1,1,0.99
direct,37,100,1000,outside_bm25_top1000,0,0,0,0,
direct,38,100,1000,in_bm25_top1000,98,94,4,0.98,0.959183673469
direct,38,100,1000,outside_bm25_top1000,2,1,1,0.02,0.5
direct,39,100,1000,in_bm25_top1000,100,99,1,1,0.99
direct,39,100,1000,outside_bm25_top1000,0,0,0,0,
direct,40,100,1000,in_bm25_top1000,100,99,1,1,0.99
direct,40,100,1000,outside_bm25_top1000,0,0,0,0,
direct,41,100,1000,in_bm25_top1000,98,94,4,0.98,0.959183673469
direct,41,100,1000,outside_bm25_top1000,2,2,0,0.02,1
direct,42,100,1000,in_bm25_top1000,100,100,0,1,1
direct,42,100,1000,outside_bm25_top1000,0,0,0,0,
direct,43,100,1000,in_bm25_top1000,100,97,3,1,0.97
direct,43,100,1000,outside_bm25_top1000,0,0,0,0,
direct,44,100,1000,in_bm25_top1000,99,99,0,0.99,1
direct,44,100,1000,outside_bm25_top1000,1,1,0,0.01,1
direct,45,100,1000,in_bm25_top1000,100,92,8,1,0.92
direct,45,100,1000,outside_bm25_top1000,0,0,0,0,
direct,46,100,1000,in_bm25_top1000,99,77,22,0.99,0.777777777778
direct,46,100,1000,outside_bm25_top1000,1,1,0,0.01,1
direct,47,100,1000,in_bm25_top1000,91,77,14,0.91,0.846153846154
direct,47,100,1000,outside_bm25_top1000,9,5,4,0.09,0.555555555556
direct,48,100,1000,in_bm25_top1000,100,88,12,1,0.88
direct,48,100,1000,outside_bm25_top1000,0,0,0,0,
direct,49,100,1000,in_bm25_top1000,95,93,2,0.95,0.978947368421
direct,49,100,1000,outside_bm25_top1000,5,4,1,0.05,0.8
direct,50,100,1000,in_bm25_top1000,100,87,13,1,0.87
direct,50,100,1000,outside_bm25_top1000,0,0,0,0,
direct,1,1000,1000,in_bm25_top1000,754,311,443,0.754,0.412466843501
direct,1,1000,1000,outside_bm25_top1000,246,30,216,0.246,0.121951219512
direct,2,1000,1000,in_bm25_top1000,449,179,270,0.449,0.398663697105
direct,2,1000,1000,outside_bm25_top1000,551,60,491,0.551,0.10889292196
direct,3,1000,1000,in_bm25_top1000,767,365,402,0.767,0.475880052151
direct,3,1000,1000,outside_bm25_top1000,233,55,178,0.233,0.236051502146
direct,4,1000,1000,in_bm25_top1000,797,278,519,0.797,0.348808030113
direct,4,1000,1000,outside_bm25_top1000,203,49,154,0.203,0.241379310345
direct,5,1000,1000,in_bm25_top1000,765,374,391,0.765,0.488888888889
direct,5,1000,1000,outside_bm25_top1000,235,51,184,0.235,0.217021276596
direct,6,1000,1000,in_bm25_top1000,657,339,318,0.657,0.51598173516
direct,6,1000,1000,outside_bm25_top1000,343,96,247,0.343,0.279883381924
direct,7,1000,1000,in_bm25_top1000,775,465,310,0.775,0.6
direct,7,1000,1000,outside_bm25_top1000,225,80,145,0.225,0.355555555556
direct,8,1000,1000,in_bm25_top1000,594,229,365,0.594,0.385521885522
direct,8,1000,1000,outside_bm25_top1000,406,94,312,0.406,0.231527093596
direct,9,1000,1000,in_bm25_top1000,752,272,480,0.752,0.36170212766
direct,9,1000,1000,outside_bm25_top1000,248,24,224,0.248,0.0967741935484
direct,10,1000,1000,in_bm25_top1000,791,403,388,0.791,0.509481668774
direct,10,1000,1000,outside_bm25_top1000,209,65,144,0.209,0.311004784689
direct,11,1000,1000,in_bm25_top1000,800,336,464,0.8,0.42
direct,11,1000,1000,outside_bm25_top1000,200,30,170,0.2,0.15
direct,12,1000,1000,in_bm25_top1000,729,295,434,0.729,0.404663923182
direct,12,1000,1000,outside_bm25_top1000,271,55,216,0.271,0.20295202952
direct,13,1000,1000,in_bm25_top1000,744,339,405,0.744,0.45564516129
direct,13,1000,1000,outside_bm25_top1000,256,71,185,0.256,0.27734375
direct,14,1000,1000,in_bm25_top1000,320,183,137,0.32,0.571875
direct,14,1000,1000,outside_bm25_top1000,680,43,637,0.68,0.0632352941176
direct,15,1000,1000,in_bm25_top1000,418,144,274,0.418,0.344497607656
direct,15,1000,1000,outside_bm25_top1000,582,65,517,0.582,0.111683848797
direct,16,1000,1000,in_bm25_top1000,586,250,336,0.586,0.42662116041
direct,16,1000,1000,outside_bm25_top1000,414,117,297,0.414,0.282608695652
direct,17,1000,1000,in_bm25_top1000,812,401,411,0.812,0.493842364532
direct,17,1000,1000,outside_bm25_top1000,188,42,146,0.188,0.223404255319
direct,18,1000,1000,in_bm25_top1000,819,435,384,0.819,0.531135531136
direct,18,1000,1000,outside_bm25_top1000,181,60,121,0.181,0.331491712707
direct,19,1000,1000,in_bm25_top1000,598,261,337,0.598,0.436454849498
direct,19,1000,1000,outside_bm25_top1000,402,66,336,0.402,0.164179104478
direct,20,1000,1000,in_bm25_top1000,840,475,365,0.84,0.565476190476
direct,20,1000,1000,outside_bm25_top1000,160,37,123,0.16,0.23125
direct,21,1000,1000,in_bm25_top1000,688,314,374,0.688,0.456395348837
direct,21,1000,1000,outside_bm25_top1000,312,119,193,0.312,0.38141025641
direct,22,1000,1000,in_bm25_top1000,785,292,493,0.785,0.371974522293
direct,22,1000,1000,outside_bm25_top1000,215,71,144,0.215,0.33023255814
direct,23,1000,1000,in_bm25_top1000,735,292,443,0.735,0.397278911565
direct,23,1000,1000,outside_bm25_top1000,265,72,193,0.265,0.271698113208
direct,24,1000,1000,in_bm25_top1000,709,326,383,0.709,0.459802538787
direct,24,1000,1000,outside_bm25_top1000,291,71,220,0.291,0.243986254296
direct,25,1000,1000,in_bm25_top1000,746,288,458,0.746,0.386058981233
direct,25,1000,1000,outside_bm25_top1000,254,115,139,0.254,0.452755905512
direct,26,1000,1000,in_bm25_top1000,776,313,463,0.776,0.403350515464
direct,26,1000,1000,outside_bm25_top1000,224,83,141,0.224,0.370535714286
direct,27,1000,1000,in_bm25_top1000,910,422,488,0.91,0.463736263736
direct,27,1000,1000,outside_bm25_top1000,90,7,83,0.09,0.0777777777778
direct,28,1000,1000,in_bm25_top1000,830,416,414,0.83,0.501204819277
direct,28,1000,1000,outside_bm25_top1000,170,65,105,0.17,0.382352941176
direct,29,1000,1000,in_bm25_top1000,809,434,375,0.809,0.536464771323
direct,29,1000,1000,outside_bm25_top1000,191,64,127,0.191,0.335078534031
direct,30,1000,1000,in_bm25_top1000,759,316,443,0.759,0.416337285903
direct,30,1000,1000,outside_bm25_top1000,241,36,205,0.241,0.149377593361
direct,31,1000,1000,in_bm25_top1000,744,376,368,0.744,0.505376344086
direct,31,1000,1000,outside_bm25_top1000,256,35,221,0.256,0.13671875
direct,32,1000,1000,in_bm25_top1000,426,135,291,0.426,0.316901408451
direct,32,1000,1000,outside_bm25_top1000,574,51,523,0.574,0.088850174216
direct,33,1000,1000,in_bm25_top1000,685,379,306,0.685,0.553284671533
direct,33,1000,1000,outside_bm25_top1000,315,70,245,0.315,0.222222222222
direct,34,1000,1000,in_bm25_top1000,583,219,364,0.583,0.3756432247
direct,34,1000,1000,outside_bm25_top1000,417,55,362,0.417,0.131894484412
direct,35,1000,1000,in_bm25_top1000,751,315,436,0.751,0.419440745672
direct,35,1000,1000,outside_bm25_top1000,249,43,206,0.249,0.172690763052
direct,36,1000,1000,in_bm25_top1000,861,528,333,0.861,0.613240418118
direct,36,1000,1000,outside_bm25_top1000,139,37,102,0.139,0.26618705036
direct,37,1000,1000,in_bm25_top1000,840,539,301,0.84,0.641666666667
direct,37,1000,1000,outside_bm25_top1000,160,67,93,0.16,0.41875
direct,38,1000,1000,in_bm25_top1000,691,448,243,0.691,0.648335745297
direct,38,1000,1000,outside_bm25_top1000,309,176,133,0.309,0.569579288026
direct,39,1000,1000,in_bm25_top1000,889,603,286,0.889,0.678290213723
direct,39,1000,1000,outside_bm25_top1000,111,27,84,0.111,0.243243243243
direct,40,1000,1000,in_bm25_top1000,717,497,220,0.717,0.693165969317
